"","niter_z","niter_t","niter_chisq","niter_f"
"13920",21,28,21,10
"13921",27,14,25,21
"13922",20,13,16,25
"13923",27,17,24,20
"13924",30,22,26,17
"13925",21,20,23,20
"13926",20,20,19,16
"13927",19,21,21,27
"13928",28,21,20,18
"13929",15,19,19,30
"13930",33,23,21,34
"13931",20,23,17,20
"13932",24,27,31,24
"13933",18,20,22,20
"13934",19,27,21,17
"13935",21,18,24,19
"13936",18,23,26,21
"13937",19,19,19,23
"13938",29,12,20,26
"13939",25,12,20,19
"13940",20,18,21,23
"13941",27,22,20,22
"13942",13,16,22,23
"13943",23,24,19,26
"13944",20,17,19,24
"13945",17,27,22,21
"13946",25,21,23,27
"13947",23,26,12,17
"13948",19,28,22,33
"13949",18,19,24,15
"13950",21,22,18,12
"13951",22,19,20,20
"13952",16,27,12,24
"13953",18,17,18,20
"13954",19,22,22,24
"13955",27,21,20,23
"13956",18,18,13,20
"13957",24,16,33,20
"13958",25,23,16,26
"13959",28,17,15,25
"13960",20,21,25,20
"13961",20,24,32,21
"13962",25,23,20,15
"13963",17,21,20,23
"13964",16,24,23,23
"13965",17,24,16,23
"13966",17,29,23,19
"13967",17,30,17,16
"13968",25,21,20,16
"13969",24,10,15,34
"13970",18,21,19,28
"13971",24,27,25,15
"13972",23,20,23,19
"13973",23,19,23,24
"13974",27,24,20,25
"13975",26,26,19,26
"13976",25,23,14,13
"13977",23,24,20,26
"13978",20,30,21,18
"13979",15,19,23,25
"13980",20,20,17,15
"13981",31,20,22,19
"13982",20,28,24,29
"13983",24,29,24,27
"13984",27,24,19,25
"13985",23,24,23,19
"13986",34,16,28,21
"13987",23,21,18,16
"13988",22,22,15,25
"13989",22,27,13,18
"13990",28,25,27,24
"13991",20,18,24,23
"13992",30,24,20,19
"13993",22,21,20,26
"13994",26,21,27,19
"13995",25,27,25,26
"13996",15,21,19,27
"13997",20,21,14,17
"13998",18,17,23,25
"13999",21,15,30,24
"14000",20,25,21,19
"14001",20,38,19,20
"14002",26,11,28,26
"14003",20,13,25,18
"14004",25,19,16,26
"14005",22,18,24,33
"14006",21,29,24,24
"14007",18,17,19,30
"14008",22,25,19,19
"14009",20,16,25,20
"14010",29,20,26,22
"14011",25,21,16,23
"14012",23,23,19,21
"14013",23,26,24,19
"14014",17,19,15,23
"14015",18,21,15,24
"14016",21,20,19,21
"14017",17,17,17,21
"14018",22,28,24,27
"14019",20,25,19,26
"14020",16,22,18,16
"14021",23,25,14,31
"14022",22,17,20,24
"14023",19,20,21,25
"14024",28,18,20,25
"14025",26,20,20,26
"14026",34,25,18,18
"14027",20,31,21,24
"14028",12,17,21,18
"14029",24,21,16,26
"14030",24,29,14,30
"14031",20,18,16,18
"14032",22,35,24,24
"14033",19,29,13,21
"14034",21,17,19,24
"14035",30,22,19,24
"14036",22,26,15,28
"14037",21,25,20,24
"14038",23,26,16,13
"14039",18,24,18,19
"14040",17,23,17,30
"14041",18,25,19,28
"14042",24,33,20,22
"14043",24,22,22,26
"14044",26,16,19,33
"14045",26,18,24,25
"14046",18,24,27,25
"14047",23,21,31,22
"14048",20,30,27,21
"14049",17,18,15,22
"14050",22,27,22,16
"14051",29,17,23,23
"14052",17,18,24,19
"14053",30,20,19,29
"14054",23,16,27,21
"14055",28,18,22,23
"14056",27,21,26,18
"14057",28,21,25,22
"14058",17,17,25,23
"14059",26,25,23,21
"14060",24,26,18,27
"14061",18,25,17,19
"14062",26,23,27,29
"14063",24,20,13,22
"14064",26,17,19,13
"14065",24,26,13,20
"14066",17,22,24,20
"14067",27,20,26,29
"14068",22,15,25,21
"14069",17,16,11,28
"14070",26,22,18,20
"14071",16,13,24,23
"14072",17,22,21,31
"14073",25,20,26,22
"14074",27,20,16,24
"14075",27,20,26,21
"14076",24,26,22,21
"14077",19,18,15,15
"14078",27,25,21,16
"14079",25,19,18,22
"14080",15,16,25,20
"14081",20,18,29,28
"14082",19,27,23,28
"14083",27,35,19,25
"14084",24,21,23,17
"14085",24,16,22,29
"14086",24,16,15,27
"14087",26,24,15,17
"14088",27,25,23,27
"14089",20,22,24,29
"14090",22,24,24,12
"14091",26,23,23,15
"14092",22,18,24,27
"14093",27,16,17,27
"14094",12,23,20,27
"14095",26,20,25,16
"14096",23,12,17,27
"14097",18,22,22,23
"14098",17,15,18,24
"14099",21,21,27,16
"14100",22,20,18,25
"14101",16,19,18,17
"14102",8,24,12,18
"14103",22,17,28,26
"14104",19,20,17,28
"14105",20,26,16,23
"14106",22,17,28,20
"14107",29,17,23,20
"14108",15,28,20,24
"14109",22,18,20,32
"14110",14,15,15,27
"14111",21,25,21,24
"14112",22,22,27,25
"14113",16,19,25,31
"14114",19,21,24,25
"14115",22,21,23,19
"14116",31,20,16,29
"14117",21,21,26,23
"14118",28,27,23,20
"14119",22,22,26,18
"14120",18,21,20,21
"14121",19,25,16,23
"14122",23,16,17,24
"14123",24,19,15,27
"14124",27,21,22,23
"14125",21,23,20,12
"14126",25,24,25,26
"14127",15,23,13,23
"14128",27,21,25,18
"14129",26,20,19,18
"14130",18,18,27,26
"14131",11,21,22,22
"14132",26,17,18,20
"14133",21,28,21,22
"14134",27,18,29,17
"14135",20,20,23,25
"14136",23,19,25,23
"14137",25,16,20,24
"14138",21,25,23,16
"14139",13,25,23,12
"14140",25,19,21,24
"14141",22,19,24,22
"14142",26,22,20,22
"14143",20,23,24,22
"14144",25,20,24,27
"14145",22,20,14,23
"14146",16,26,21,17
"14147",19,23,27,21
"14148",19,27,17,15
"14149",19,24,25,26
"14150",21,27,25,23
"14151",20,27,22,18
"14152",24,26,21,18
"14153",11,26,19,21
"14154",21,29,17,19
"14155",28,28,14,29
"14156",24,26,17,20
"14157",20,21,17,27
"14158",22,24,16,14
"14159",18,27,19,22
"14160",18,19,17,25
"14161",15,19,15,15
"14162",29,23,17,23
"14163",25,20,17,22
"14164",18,17,17,23
"14165",19,22,23,23
"14166",19,18,16,21
"14167",20,23,15,24
"14168",16,26,18,22
"14169",20,21,16,18
"14170",18,21,21,20
"14171",21,20,24,14
"14172",19,16,24,22
"14173",26,19,20,19
"14174",12,16,15,30
"14175",22,26,15,17
"14176",16,24,21,20
"14177",33,17,21,28
"14178",20,17,20,26
"14179",27,25,19,27
"14180",25,19,23,18
"14181",18,15,24,27
"14182",22,22,16,21
"14183",26,15,16,29
"14184",18,19,25,18
"14185",30,13,14,29
"14186",24,19,24,34
"14187",24,30,20,21
"14188",22,17,29,22
"14189",22,16,22,25
"14190",24,21,24,23
"14191",15,18,24,22
"14192",21,26,17,29
"14193",33,18,17,24
"14194",29,25,24,33
"14195",24,25,22,30
"14196",16,18,30,23
"14197",20,27,26,19
"14198",21,17,16,21
"14199",16,20,18,23
"14200",26,23,14,12
"14201",23,14,18,22
"14202",17,25,19,13
"14203",24,16,20,24
"14204",17,21,21,29
"14205",21,17,20,22
"14206",24,30,27,18
"14207",24,28,25,18
"14208",21,19,18,17
"14209",20,24,24,19
"14210",25,25,26,17
"14211",19,22,22,18
"14212",23,21,21,16
"14213",19,25,15,27
"14214",23,16,16,24
"14215",26,20,24,30
"14216",24,19,25,19
"14217",23,17,21,26
"14218",28,19,18,18
"14219",21,18,26,23
"14220",23,24,19,17
"14221",25,17,23,23
"14222",22,23,26,21
"14223",20,19,16,25
"14224",20,31,23,22
"14225",18,24,24,16
"14226",24,30,20,22
"14227",15,18,25,18
"14228",24,19,23,19
"14229",18,23,26,26
"14230",21,16,16,19
"14231",30,19,20,23
"14232",27,22,27,33
"14233",14,22,27,28
"14234",21,23,22,16
"14235",22,22,17,16
"14236",25,25,17,25
"14237",15,23,26,22
"14238",16,19,16,26
"14239",22,21,15,31
"14240",26,18,17,25
"14241",24,25,24,23
"14242",29,16,18,23
"14243",27,25,25,23
"14244",17,14,22,28
"14245",27,28,20,20
"14246",20,34,14,18
"14247",19,23,24,24
"14248",20,25,24,29
"14249",18,16,29,24
"14250",18,19,18,10
"14251",21,21,32,24
"14252",16,23,15,17
"14253",26,23,21,26
"14254",20,22,22,19
"14255",25,18,14,27
"14256",20,24,20,18
"14257",18,18,22,23
"14258",21,18,19,22
"14259",18,21,34,23
"14260",19,18,16,21
"14261",22,20,20,20
"14262",17,31,19,27
"14263",20,21,27,14
"14264",18,26,15,16
"14265",21,22,29,18
"14266",25,24,23,29
"14267",22,17,19,17
"14268",18,24,22,22
"14269",15,24,16,23
"14270",21,23,19,16
"14271",26,20,17,18
"14272",25,24,17,21
"14273",21,21,26,18
"14274",16,21,17,23
"14275",29,21,22,20
"14276",24,25,22,24
"14277",24,20,25,19
"14278",19,26,16,28
"14279",21,18,22,28
"14280",23,23,21,19
"14281",18,17,16,25
"14282",11,19,25,22
"14283",22,20,27,19
"14284",26,29,20,20
"14285",24,17,17,17
"14286",16,21,20,28
"14287",21,21,23,17
"14288",31,20,19,20
"14289",18,18,25,26
"14290",21,26,25,26
"14291",29,23,22,24
"14292",27,25,28,16
"14293",19,30,24,13
"14294",20,13,26,22
"14295",22,19,25,26
"14296",19,25,20,17
"14297",15,19,22,27
"14298",22,24,13,28
"14299",22,23,20,25
"14300",31,19,17,32
"14301",18,16,20,17
"14302",28,28,29,31
"14303",34,13,23,25
"14304",21,20,16,17
"14305",19,19,24,20
"14306",21,24,17,24
"14307",25,19,17,25
"14308",21,19,17,19
"14309",21,22,16,21
"14310",18,18,14,17
"14311",25,20,21,23
"14312",23,18,23,24
"14313",23,20,25,30
"14314",19,26,24,19
"14315",17,24,24,30
"14316",23,14,15,22
"14317",15,23,14,21
"14318",21,23,25,19
"14319",27,17,23,20
"14320",22,23,25,19
"14321",37,23,15,25
"14322",21,19,23,23
"14323",26,23,16,28
"14324",16,22,19,31
"14325",16,25,22,31
"14326",18,24,24,21
"14327",27,20,19,23
"14328",17,25,19,23
"14329",25,19,33,32
"14330",24,19,34,16
"14331",23,14,18,28
"14332",23,18,17,21
"14333",26,29,23,18
"14334",23,28,15,26
"14335",16,18,24,22
"14336",15,26,18,28
"14337",15,23,21,20
"14338",27,16,18,33
"14339",19,20,15,21
"14340",14,25,24,16
"14341",13,25,23,19
"14342",20,23,26,13
"14343",29,21,23,24
"14344",21,19,19,20
"14345",25,19,21,24
"14346",25,22,22,21
"14347",26,22,26,17
"14348",26,20,16,21
"14349",23,18,24,22
"14350",26,16,20,30
"14351",25,22,21,18
"14352",18,24,15,22
"14353",25,24,21,22
"14354",19,29,21,19
"14355",24,24,25,23
"14356",19,18,21,22
"14357",22,17,19,24
"14358",24,18,22,38
"14359",20,24,18,26
"14360",17,23,21,24
"14361",17,27,17,18
"14362",28,21,20,25
"14363",16,22,14,23
"14364",15,25,19,20
"14365",24,21,17,21
"14366",18,28,24,19
"14367",28,24,21,23
"14368",21,29,17,25
"14369",27,23,17,25
"14370",21,24,23,21
"14371",21,24,23,17
"14372",24,16,18,27
"14373",25,23,20,15
"14374",7,16,14,21
"14375",22,18,25,22
"14376",20,23,21,26
"14377",19,21,18,26
"14378",20,21,12,19
"14379",19,25,20,16
"14380",27,21,24,19
"14381",18,19,17,24
"14382",24,22,21,19
"14383",19,25,21,30
"14384",14,16,21,27
"14385",19,16,20,32
"14386",14,24,20,28
"14387",23,27,24,16
"14388",17,28,18,19
"14389",23,21,36,20
"14390",24,28,12,20
"14391",26,23,27,20
"14392",25,26,32,21
"14393",20,20,18,24
"14394",19,15,18,22
"14395",18,22,20,24
"14396",23,15,20,19
"14397",21,34,20,21
"14398",15,26,24,18
"14399",28,21,22,25
"14400",20,25,15,19
"14401",26,21,18,12
"14402",31,24,19,21
"14403",19,18,22,22
"14404",23,27,11,25
"14405",19,21,29,22
"14406",22,13,22,22
"14407",27,22,25,27
"14408",29,28,24,19
"14409",16,26,24,24
"14410",17,20,24,31
"14411",17,26,18,20
"14412",21,22,26,17
"14413",24,23,23,20
"14414",15,17,26,25
"14415",21,27,23,19
"14416",18,12,22,26
"14417",25,18,19,15
"14418",15,29,22,16
"14419",14,24,28,22
"14420",23,26,19,22
"14421",27,29,26,21
"14422",22,18,27,20
"14423",24,21,22,29
"14424",24,11,21,28
"14425",18,19,25,22
"14426",15,15,26,22
"14427",12,21,22,22
"14428",17,18,22,18
"14429",26,24,25,28
"14430",22,23,27,24
"14431",22,26,10,24
"14432",19,31,17,19
"14433",26,27,20,19
"14434",20,23,19,19
"14435",20,19,20,25
"14436",21,29,25,25
"14437",15,17,19,14
"14438",19,23,20,24
"14439",16,21,14,21
"14440",25,25,21,28
"14441",18,25,17,25
"14442",23,16,25,25
"14443",23,22,15,21
"14444",21,25,22,28
"14445",22,23,17,23
"14446",24,14,13,16
"14447",20,25,19,17
"14448",23,24,15,24
"14449",30,18,23,17
"14450",15,30,20,23
"14451",24,25,23,21
"14452",18,22,19,26
"14453",17,26,28,19
"14454",21,21,14,27
"14455",23,20,22,15
"14456",18,24,25,24
"14457",21,24,17,21
"14458",22,18,18,35
"14459",13,21,20,21
"14460",26,24,27,21
"14461",21,29,12,26
"14462",21,17,20,23
"14463",25,24,19,22
"14464",19,20,10,28
"14465",22,33,20,16
"14466",18,26,25,23
"14467",27,21,13,21
"14468",19,34,18,28
"14469",27,28,20,24
"14470",32,18,21,18
"14471",20,28,20,30
"14472",25,24,22,30
"14473",25,27,20,26
"14474",16,23,18,21
"14475",23,15,21,19
"14476",21,26,19,22
"14477",27,25,21,24
"14478",31,28,23,17
"14479",21,18,21,23
"14480",28,22,19,24
"14481",25,20,22,30
"14482",28,21,17,21
"14483",14,20,16,22
"14484",20,32,18,26
"14485",27,23,10,16
"14486",23,23,23,17
"14487",21,24,22,17
"14488",16,18,29,23
"14489",18,24,18,31
"14490",20,27,19,26
"14491",17,20,17,20
"14492",13,26,15,17
"14493",20,23,25,20
"14494",22,33,21,13
"14495",20,23,25,20
"14496",19,18,25,16
"14497",16,21,12,17
"14498",20,25,19,23
"14499",18,21,19,14
"14500",20,25,21,17
"14501",19,20,27,24
"14502",18,18,22,22
"14503",22,17,20,25
"14504",21,23,26,22
"14505",28,20,29,17
"14506",23,17,13,22
"14507",21,34,21,21
"14508",20,22,16,19
"14509",19,20,29,26
"14510",23,21,23,23
"14511",18,22,24,24
"14512",17,23,18,24
"14513",28,21,15,22
"14514",25,19,23,21
"14515",26,19,21,27
"14516",25,12,24,12
"14517",23,18,19,24
"14518",22,20,16,29
"14519",21,25,23,28
"14520",31,24,20,25
"14521",23,24,18,26
"14522",21,17,15,27
"14523",24,30,16,27
"14524",23,19,24,24
"14525",20,26,26,29
"14526",21,21,24,30
"14527",20,15,18,26
"14528",16,17,15,27
"14529",20,20,23,29
"14530",18,14,19,17
"14531",33,26,22,26
"14532",21,21,19,23
"14533",17,18,24,19
"14534",28,17,24,22
"14535",14,19,19,20
"14536",26,22,17,27
"14537",23,25,17,29
"14538",33,25,22,19
"14539",23,20,27,25
"14540",19,15,23,22
"14541",23,21,19,16
"14542",19,24,22,21
"14543",22,22,21,20
"14544",26,14,24,27
"14545",35,26,27,23
"14546",22,25,27,18
"14547",10,27,14,19
"14548",31,23,22,31
"14549",20,26,17,18
"14550",21,19,16,20
"14551",26,22,15,23
"14552",23,25,23,17
"14553",23,27,19,23
"14554",18,15,20,19
"14555",22,15,20,20
"14556",19,12,24,18
"14557",15,14,18,17
"14558",23,29,28,26
"14559",19,34,25,20
"14560",29,20,25,17
"14561",16,23,20,14
"14562",16,18,19,15
"14563",24,37,20,20
"14564",25,24,22,16
"14565",22,20,18,26
"14566",23,24,26,15
"14567",20,20,16,19
"14568",22,20,18,15
"14569",29,29,30,18
"14570",23,26,23,25
"14571",22,24,26,28
"14572",21,23,19,24
"14573",17,19,27,23
"14574",19,17,23,24
"14575",22,19,18,23
"14576",29,18,21,36
"14577",19,23,20,10
"14578",32,26,22,21
"14579",28,26,27,34
"14580",20,16,20,27
"14581",15,21,15,21
"14582",27,24,20,19
"14583",24,19,22,19
"14584",26,23,20,26
"14585",25,21,17,19
"14586",34,15,27,26
"14587",19,20,29,22
"14588",25,23,16,17
"14589",23,15,25,17
"14590",25,20,24,13
"14591",33,37,29,26
"14592",21,18,19,20
"14593",19,18,19,30
"14594",16,15,24,23
"14595",17,28,23,22
"14596",21,23,23,15
"14597",19,25,19,26
"14598",22,27,23,19
"14599",21,19,14,26
"14600",20,17,21,20
"14601",24,28,23,28
"14602",22,21,18,24
"14603",25,21,19,24
"14604",27,26,23,26
"14605",26,19,17,22
"14606",27,19,30,23
"14607",9,24,21,21
"14608",38,23,11,22
"14609",27,19,23,24
"14610",22,28,17,19
"14611",20,24,22,28
"14612",24,28,19,22
"14613",23,18,16,19
"14614",28,19,20,20
"14615",23,23,22,28
"14616",15,25,23,26
"14617",19,22,23,21
"14618",25,17,16,24
"14619",22,25,19,22
"14620",25,32,21,20
"14621",20,18,26,21
"14622",17,18,20,17
"14623",22,28,24,23
"14624",26,22,18,23
"14625",23,15,21,19
"14626",19,18,25,21
"14627",16,33,26,17
"14628",26,20,24,27
"14629",15,20,25,20
"14630",18,22,18,17
"14631",23,21,24,23
"14632",20,19,27,24
"14633",24,20,16,18
"14634",13,20,25,27
"14635",24,27,27,22
"14636",14,24,20,18
"14637",14,23,23,22
"14638",23,26,11,23
"14639",16,18,19,18
"14640",27,22,13,26
"14641",14,27,21,30
"14642",25,15,15,26
"14643",20,21,24,30
"14644",26,22,24,15
"14645",24,26,15,23
"14646",27,26,21,16
"14647",28,21,24,21
"14648",21,25,21,32
"14649",16,18,23,32
"14650",22,23,22,24
"14651",17,20,24,26
"14652",22,19,17,15
"14653",22,18,20,18
"14654",19,31,26,23
"14655",20,25,16,17
"14656",15,29,17,24
"14657",22,20,22,22
"14658",21,21,21,18
"14659",17,17,23,18
"14660",17,16,21,17
"14661",24,22,16,27
"14662",23,24,21,21
"14663",15,16,16,24
"14664",17,28,19,22
"14665",19,19,22,22
"14666",22,24,16,25
"14667",20,23,23,23
"14668",26,30,21,25
"14669",17,19,20,19
"14670",15,27,23,15
"14671",25,28,24,26
"14672",17,18,25,24
"14673",22,20,29,17
"14674",23,26,19,29
"14675",23,27,17,16
"14676",21,23,23,32
"14677",30,18,17,24
"14678",18,28,23,23
"14679",24,22,22,28
"14680",33,18,29,27
"14681",23,20,21,20
"14682",28,24,20,33
"14683",22,26,20,18
"14684",21,22,14,26
"14685",20,31,28,17
"14686",23,22,24,23
"14687",24,21,26,23
"14688",28,16,23,23
"14689",23,13,18,21
"14690",28,24,19,19
"14691",17,20,21,31
"14692",25,25,23,24
"14693",18,22,14,24
"14694",23,24,20,30
"14695",18,25,19,27
"14696",16,24,18,20
"14697",16,27,20,25
"14698",28,21,23,25
"14699",25,25,16,17
"14700",27,26,14,12
"14701",31,25,19,19
"14702",20,20,11,18
"14703",21,21,19,24
"14704",24,21,18,24
"14705",13,30,24,28
"14706",17,16,15,23
"14707",20,22,28,23
"14708",22,15,16,27
"14709",23,22,15,27
"14710",29,29,14,20
"14711",30,22,22,26
"14712",16,22,19,21
"14713",25,24,23,16
"14714",15,23,13,19
"14715",26,28,20,24
"14716",28,14,27,19
"14717",24,20,15,12
"14718",18,16,23,25
"14719",31,26,27,18
"14720",12,18,17,22
"14721",23,20,23,25
"14722",19,28,19,17
"14723",19,14,21,24
"14724",16,16,20,23
"14725",23,16,18,27
"14726",13,23,23,17
"14727",21,29,13,16
"14728",21,20,17,24
"14729",28,23,20,15
"14730",25,22,21,18
"14731",23,18,22,22
"14732",23,20,19,16
"14733",20,18,25,18
"14734",23,25,25,15
"14735",26,14,24,33
"14736",23,17,18,21
"14737",20,17,25,17
"14738",21,20,28,23
"14739",22,24,21,26
"14740",24,25,15,18
"14741",20,11,20,21
"14742",21,19,17,19
"14743",22,20,22,23
"14744",27,26,16,22
"14745",22,24,18,24
"14746",25,19,24,19
"14747",18,22,18,18
"14748",22,19,27,30
"14749",25,19,21,23
"14750",27,35,21,15
"14751",23,22,21,25
"14752",24,25,23,17
"14753",24,28,19,21
"14754",24,19,21,26
"14755",26,19,30,22
"14756",37,17,14,26
"14757",28,17,13,20
"14758",21,18,19,24
"14759",31,20,19,19
"14760",18,23,26,28
"14761",17,22,22,18
"14762",24,20,27,18
"14763",19,28,20,23
"14764",25,25,23,29
"14765",22,29,23,21
"14766",24,21,17,27
"14767",24,17,22,17
"14768",32,18,24,23
"14769",20,22,17,21
"14770",19,19,25,24
"14771",25,24,9,25
"14772",24,15,18,20
"14773",22,21,27,19
"14774",19,28,29,19
"14775",18,14,17,19
"14776",20,24,18,25
"14777",31,22,21,25
"14778",21,21,28,14
"14779",22,31,20,16
"14780",20,20,17,17
"14781",21,23,16,19
"14782",22,27,19,17
"14783",19,23,19,23
"14784",20,20,16,18
"14785",21,11,18,21
"14786",19,21,23,26
"14787",16,19,24,17
"14788",11,20,15,19
"14789",20,22,30,29
"14790",26,22,24,24
"14791",23,27,17,19
"14792",22,16,31,25
"14793",22,29,21,29
"14794",20,25,19,15
"14795",15,21,23,28
"14796",26,24,23,24
"14797",24,24,27,22
"14798",27,25,27,24
"14799",19,19,18,15
"14800",24,29,20,19
"14801",27,15,15,20
"14802",17,24,14,16
"14803",16,19,18,25
"14804",19,20,24,19
"14805",21,24,25,24
"14806",25,24,23,20
"14807",24,16,17,16
"14808",16,23,10,27
"14809",17,22,22,20
"14810",21,18,24,27
"14811",36,16,17,20
"14812",18,30,17,19
"14813",21,17,18,17
"14814",23,25,21,20
"14815",24,18,19,22
"14816",21,25,19,19
"14817",19,20,23,22
"14818",20,19,24,23
"14819",28,21,24,20
"14820",21,18,28,23
"14821",18,16,21,21
"14822",17,24,17,23
"14823",20,16,21,25
"14824",32,20,17,24
"14825",22,18,13,24
"14826",21,20,21,27
"14827",19,25,16,28
"14828",29,32,20,13
"14829",20,23,26,24
"14830",14,23,25,16
"14831",21,27,19,25
"14832",24,20,24,21
"14833",17,15,25,16
"14834",22,15,18,26
"14835",23,19,22,22
"14836",22,24,17,22
"14837",19,23,19,20
"14838",30,21,12,18
"14839",15,20,23,32
"14840",18,26,17,20
"14841",18,24,18,20
"14842",30,15,23,25
"14843",23,25,21,25
"14844",25,16,24,16
"14845",23,27,29,25
"14846",25,21,23,19
"14847",21,17,19,24
"14848",32,19,23,19
"14849",24,22,17,18
"14850",24,24,15,18
"14851",22,17,24,20
"14852",18,15,33,24
"14853",21,12,21,26
"14854",21,27,29,24
"14855",28,10,29,29
"14856",22,21,16,12
"14857",20,25,23,15
"14858",21,20,24,16
"14859",18,18,23,17
"14860",17,29,26,33
"14861",21,21,26,21
"14862",17,20,27,23
"14863",23,30,20,22
"14864",17,18,21,25
"14865",27,21,22,18
"14866",22,23,18,30
"14867",22,28,14,18
"14868",13,16,21,27
"14869",26,22,17,16
"14870",23,22,30,18
"14871",25,22,23,26
"14872",21,22,22,20
"14873",22,15,17,16
"14874",19,17,22,28
"14875",27,22,21,30
"14876",20,26,12,22
"14877",17,18,18,22
"14878",25,23,20,19
"14879",20,23,24,25
"14880",22,19,22,28
"14881",19,22,25,23
"14882",25,25,21,20
"14883",25,25,18,25
"14884",24,16,22,31
"14885",19,20,22,21
"14886",23,25,22,21
"14887",21,18,15,24
"14888",23,15,22,17
"14889",30,15,23,16
"14890",20,18,20,23
"14891",27,21,18,24
"14892",23,14,12,28
"14893",24,19,19,29
"14894",21,30,17,24
"14895",14,19,22,27
"14896",21,20,17,29
"14897",22,22,21,28
"14898",19,18,19,21
"14899",16,22,22,12
"14900",19,24,16,35
"14901",17,18,21,21
"14902",18,17,24,19
"14903",27,18,25,21
"14904",17,26,16,23
"14905",19,21,25,22
"14906",21,19,19,20
"14907",18,20,23,23
"14908",17,19,24,22
"14909",20,23,17,22
"14910",21,31,21,18
"14911",19,25,21,23
"14912",14,27,25,25
"14913",16,21,21,24
"14914",29,22,19,28
"14915",22,26,23,28
"14916",17,31,22,21
"14917",13,28,15,19
"14918",19,21,16,21
"14919",20,20,14,20
"14920",24,24,24,24
"14921",21,25,18,24
"14922",21,21,24,20
"14923",21,18,20,29
"14924",29,27,26,21
"14925",22,16,20,25
"14926",27,17,16,21
"14927",24,25,19,22
"14928",25,27,17,29
"14929",22,28,26,22
"14930",19,25,19,29
"14931",19,21,27,24
"14932",19,10,26,25
"14933",20,22,20,16
"14934",24,27,16,14
"14935",19,21,19,21
"14936",17,17,20,21
"14937",30,28,23,27
"14938",23,25,24,19
"14939",27,18,22,25
"14940",20,34,20,24
"14941",17,20,18,17
"14942",27,23,17,25
"14943",22,26,26,28
"14944",21,26,19,28
"14945",17,22,21,17
"14946",29,28,26,22
"14947",23,19,26,17
"14948",30,25,21,31
"14949",22,24,23,29
"14950",20,24,19,19
"14951",25,21,15,18
"14952",20,22,24,24
"14953",21,19,24,22
"14954",20,31,21,24
"14955",27,21,21,33
"14956",23,15,21,22
"14957",22,22,24,25
"14958",26,25,23,17
"14959",23,16,22,11
"14960",18,28,20,20
"14961",30,18,18,18
"14962",26,23,13,21
"14963",23,34,20,29
"14964",17,21,19,16
"14965",18,21,29,28
"14966",16,17,19,15
"14967",13,32,28,23
"14968",16,15,23,21
"14969",12,20,17,26
"14970",17,20,21,24
"14971",18,19,20,28
"14972",16,20,31,23
"14973",28,22,13,16
"14974",27,21,28,20
"14975",23,22,20,23
"14976",20,19,20,19
"14977",17,28,24,36
"14978",24,28,17,29
"14979",22,25,17,30
"14980",22,17,23,24
"14981",23,23,19,25
"14982",18,18,17,24
"14983",25,20,23,18
"14984",19,25,22,24
"14985",29,29,17,18
"14986",23,23,16,25
"14987",24,24,25,21
"14988",23,26,23,22
"14989",26,28,20,25
"14990",24,25,20,15
"14991",20,21,22,16
"14992",21,24,29,30
"14993",22,16,13,26
"14994",17,21,28,19
"14995",22,18,14,29
"14996",20,22,14,25
"14997",20,27,21,21
"14998",31,27,21,29
"14999",21,16,20,22
"15000",18,14,25,25
"15001",21,24,19,22
"15002",19,19,32,17
"15003",21,21,21,21
"15004",15,19,17,27
"15005",19,26,21,28
"15006",25,19,23,21
